3116	0	176	281	325
3116	0	346	331	333
3116	0	171	293	345
3116	0	185	287	345
3116	0	192	286	344
3116	0	189	288	345
3116	0	176	304	350
3116	0	170	289	349
3116	0	174	296	349
3116	0	170	294	351
3116	0	358	309	354
3116	0	188	288	351
3116	0	175	309	362
3116	0	190	293	357
3116	0	181	288	363
3116	0	160	284	375
3116	0	164	288	374
3116	0	174	292	380
3116	0	168	296	393
3116	0	345	338	405
3119	0	333	234	170
3119	0	336	241	176
3119	0	172	203	183
3119	0	175	197	189
3119	0	348	166	190
3119	0	316	237	192
3119	0	184	209	195
3119	0	362	174	197
3119	0	320	239	199
3119	0	326	240	199
3119	0	330	222	199
3119	0	331	234	199
3119	0	330	229	200
3119	0	342	240	200
3119	0	317	235	204
3119	0	327	223	202
3119	0	353	243	202
3119	0	347	195	201
3119	0	323	229	204
3119	0	365	246	204
3119	0	319	232	205
3119	0	330	233	205
3119	0	317	225	206
3119	0	313	232	210
3119	609	334	234	235
3119	0	334	245	208
3119	0	324	227	210
3119	0	326	230	213
3119	0	328	226	212
3119	608	182	219	219
3119	0	320	237	218
3119	607	320	251	221
3119	607	316	254	229
3119	606	173	232	231
3119	606	162	245	233
3119	0	374	202	235
3119	0	345	268	239
3119	0	176	216	252
3119	0	170	177	249
3119	0	177	207	249
3119	0	331	264	250
3119	0	320	241	253
3119	0	344	234	253
3119	0	167	214	254
3119	0	187	184	263
3119	0	330	248	264
3119	0	158	213	263
3119	0	168	216	267
3119	0	339	230	272
3119	0	346	217	268
3119	0	364	223	267
3119	0	162	224	269
3119	0	136	221	272
3119	0	165	209	272
3119	0	159	225	274
3119	0	352	237	274
3119	0	329	228	276
3119	0	120	224	277
3119	0	123	222	277
3119	0	126	220	277
3119	0	342	225	279
3119	0	328	233	285
3119	0	349	231	283
3119	0	354	240	279
3119	0	121	280	281
3119	0	329	259	287
3119	0	356	246	289
3119	0	350	222	289
3119	0	336	244	290
3119	0	334	236	298
3119	0	366	231	297
3119	0	328	265	306
3119	0	362	252	306
3119	0	337	237	309
3119	0	364	252	309
3119	0	328	264	310
3119	0	364	253	314
3119	0	332	266	315
3119	0	336	239	318
3119	0	328	268	318
3119	0	369	254	322
3119	0	326	264	324
3119	0	327	267	336
3119	0	328	273	346
3119	0	341	256	348
3120	0	203	291	175
3120	0	200	294	203
3120	0	193	255	231
3120	0	212	270	222
3120	0	341	274	215
3120	0	210	261	216
3120	0	214	278	221
3120	0	184	279	226
3120	0	337	263	228
3120	0	188	271	227
3120	0	330	245	230
3120	0	334	251	230
3120	0	336	259	233
3120	0	331	245	271
3120	0	328	251	271
3120	0	305	289	278
3120	0	315	303	275
3120	0	323	256	277
3120	0	324	260	276
3120	0	201	275	285
3120	0	315	303	281
3120	0	315	282	282
3120	0	316	302	288
3120	611	357	240	300
3120	0	204	275	300
3120	0	200	275	310
3120	0	193	263	312
3120	0	194	258	312
3120	0	195	261	315
3120	0	326	289	315
3120	0	195	277	324
3120	0	320	299	318
3120	0	330	291	326
3120	0	318	298	325
3120	0	189	223	330
3120	0	200	284	326
3120	0	166	284	336
3120	0	323	305	337
3120	610	198	296	346
3120	0	336	288	346
3120	0	200	271	352
3120	0	342	286	353
3120	0	198	282	358
3126	642	332	268	150
3126	641	190	230	168
3126	641	189	232	172
3126	0	348	251	172
3126	0	336	294	174
3126	640	188	198	182
3126	0	178	265	178
3126	0	350	255	178
3126	0	355	301	180
3126	0	188	227	183
3126	0	188	223	184
3126	0	353	257	183
3126	0	357	301	186
3126	0	227	282	191
3126	0	176	254	193
3126	0	355	248	200
3126	0	173	265	198
3126	0	326	335	208
3126	0	197	294	229
3126	644	174	291	243
3126	0	168	236	232
3126	0	173	271	234
3126	0	184	254	234
3126	638	335	330	239
3126	638	354	279	240
3126	0	193	284	243
3126	638	358	277	244
3126	638	365	273	247
3126	0	157	278	252
3126	0	161	279	257
3126	0	202	287	258
3126	0	203	280	262
3126	0	152	310	259
3126	638	346	298	265
3126	0	168	293	261
3126	0	180	313	264
3126	0	184	290	264
3126	0	195	288	262
3126	0	196	285	264
3126	0	321	328	263
3126	638	338	313	272
3126	0	191	295	268
3126	0	173	290	269
3126	0	181	309	271
3126	0	189	298	274
3126	0	191	294	275
3126	639	181	317	275
3126	0	341	303	275
3126	0	198	291	276
3126	639	180	318	283
3126	638	344	309	296
3126	0	191	295	282
3126	0	339	297	288
3126	0	184	299	290
3126	0	325	290	290
3126	0	178	317	291
3126	0	178	304	293
3126	0	150	306	297
3126	0	326	300	295
3126	0	332	308	299
3126	0	332	311	305
3126	643	358	314	331
3126	0	142	307	325
3126	643	357	318	326
21101	0	193	261	7
21101	0	307	290	4
21101	0	308	305	4
21101	0	317	346	4
21101	0	309	300	7
21101	663	312	314	28
21101	0	155	344	10
21101	0	187	312	12
21101	0	170	283	12
21101	0	310	337	16
21101	0	172	294	19
21101	0	198	258	17
21101	0	328	336	19
21101	0	321	323	19
21101	0	199	258	20
21101	0	211	318	22
21101	0	176	309	36
21101	663	321	288	28
21101	0	158	328	23
21101	0	177	276	31
21101	0	326	291	25
21101	0	354	309	27
21101	0	167	241	29
21101	0	199	263	27
21101	0	337	345	32
21101	0	171	337	32
21101	0	198	298	31
21101	0	146	281	33
21101	0	150	305	33
21101	0	344	306	33
21101	0	208	318	33
21101	0	331	342	36
21101	0	370	329	34
21101	663	334	300	35
21101	0	338	265	35
21101	0	207	310	35
21101	0	360	264	38
21101	0	173	261	43
21101	0	336	269	38
21101	0	363	325	38
21101	0	334	274	39
21101	0	143	320	41
21101	0	157	283	40
21101	0	324	341	41
21101	0	357	323	41
21101	0	329	282	43
21101	0	140	277	44
21101	0	175	249	46
21101	0	307	381	45
21101	664	322	345	67
21101	0	327	287	45
21101	0	347	319	47
21101	0	180	228	47
21101	0	170	229	48
21101	0	304	372	48
21101	0	347	292	50
21101	0	359	317	49
21101	0	305	367	51
21101	0	340	316	51
21101	0	168	254	53
21101	0	349	320	51
21101	0	309	364	53
21101	0	348	309	59
21101	0	175	369	58
21101	0	176	363	58
21101	0	321	307	57
21101	0	327	312	57
21101	0	176	354	59
21101	0	321	309	60
21101	0	336	380	59
21101	0	181	334	63
21101	0	370	299	68
21101	0	188	347	65
21101	0	331	311	68
21101	0	185	337	74
21101	0	325	313	69
21101	0	339	376	69
21101	0	149	292	71
21101	0	154	331	72
21101	0	335	374	70
21101	0	360	297	71
21101	0	372	289	72
21101	0	149	342	74
21101	0	379	284	73
21101	0	387	280	74
21101	0	160	252	76
21101	0	145	351	75
21101	0	144	356	76
21101	0	158	237	79
21101	0	160	271	80
21101	0	157	231	81
21101	664	333	335	80
21101	0	169	247	83
21101	0	163	325	92
21101	0	147	265	88
21101	0	167	266	88
21101	0	354	329	91
21101	0	144	260	90
21101	0	180	360	90
21101	0	157	355	92
21101	0	148	358	92
21101	0	160	349	92
21101	0	130	309	93
21101	0	164	258	92
21101	0	164	346	92
21101	0	168	342	93
21101	0	171	334	95
21101	0	190	349	94
21101	0	359	327	94
21101	0	148	302	98
21101	0	161	254	94
21101	0	170	323	106
21101	0	143	341	99
21101	0	326	344	108
21101	0	151	319	100
21101	0	154	245	99
21101	0	137	289	109
21101	0	144	316	105
21101	0	139	315	109
21101	0	131	316	113
21101	0	356	345	113
21101	0	162	213	117
21101	0	329	363	116
21101	0	338	358	116
21101	0	124	316	118
21101	0	339	358	126
21101	0	177	363	128
21104	0	321	231	44
21104	670	212	237	48
21104	670	211	253	52
21104	670	213	242	57
21104	0	256	268	59
21104	0	160	250	58
21104	0	163	320	64
21104	0	173	251	65
21104	0	222	266	66
21104	0	168	312	67
21104	0	169	254	69
21104	0	194	243	71
21104	670	208	226	69
21104	0	328	268	71
21104	0	327	223	77
21104	0	197	240	79
21104	0	199	250	79
21104	0	321	259	83
21104	0	196	282	80
21104	0	317	225	81
21104	0	323	231	82
21104	0	328	225	86
21104	0	318	253	87
21104	671	329	190	93
21104	0	320	224	93
21104	0	330	265	93
21104	0	316	229	93
21104	0	326	217	96
21104	0	336	264	98
21104	0	192	224	98
21104	0	320	222	96
21104	0	337	275	101
21104	0	357	280	101
21104	0	190	212	104
21104	0	328	271	107
21104	0	344	265	107
21104	0	326	281	111
21104	0	331	272	110
21104	0	330	304	110
21104	0	330	285	114
21104	0	337	266	116
21104	0	204	315	118
21104	0	339	303	122
21104	0	353	287	130
21107	0	318	315	32
21107	0	321	316	36
21107	0	335	332	43
21107	0	336	309	39
21107	0	337	347	62
21107	0	316	356	66
21107	0	400	334	75
21107	0	225	300	76
21107	0	342	388	76
21107	0	226	287	84
21107	0	338	388	80
21107	0	355	392	86
21107	0	226	295	83
21107	0	228	308	89
21107	0	189	280	90
21107	0	226	289	91
21107	0	192	277	92
21107	0	182	284	93
21107	0	196	273	95
21107	0	184	279	95
21107	678	387	277	97
21107	0	222	310	97
21107	676	176	352	100
21107	0	366	403	100
21107	0	225	311	101
21107	0	187	295	104
21107	0	202	304	104
21107	0	99	235	113
21107	0	332	364	112
21107	0	352	322	119
21107	0	402	310	122
21107	0	331	360	123
21107	0	147	362	127
21107	0	356	378	127
21107	0	355	371	128
21107	0	328	370	129
21107	0	339	364	131
21107	0	192	312	133
21107	0	364	380	131
21107	0	172	296	134
21107	0	187	293	135
21107	0	176	311	137
21107	0	330	348	136
21107	0	332	358	141
21107	0	338	355	141
21107	0	347	354	141
21107	0	346	372	143
21107	0	388	379	140
21107	0	174	302	145
21107	675	160	343	159
21107	0	171	363	158
21107	0	179	362	158
21107	674	124	312	159
21108	0	351	298	9
21108	0	207	275	8
21108	0	196	293	13
21108	0	337	261	17
21108	680	206	281	26
21108	0	342	296	16
21108	681	335	265	17
21108	0	338	301	20
21108	681	335	285	26
21108	0	351	289	21
21108	0	332	288	22
21108	0	194	283	25
21108	0	195	270	24
21108	0	217	278	28
21108	0	194	305	32
21108	0	205	301	33
21108	0	356	303	31
21108	0	179	291	33
21108	0	347	304	36
21108	0	209	294	35
21108	0	167	295	38
21108	0	345	279	39
21108	0	346	268	40
21108	0	348	254	38
21108	0	347	257	40
21108	0	175	294	40
21108	0	180	294	40
21108	0	182	267	40
21108	0	178	266	41
21108	0	356	264	43
21108	0	369	278	42
21108	0	189	308	43
21108	0	195	288	45
21108	0	203	252	43
21108	682	345	322	50
21108	0	368	291	49
21108	0	229	312	51
21108	0	346	308	50
21108	0	358	291	51
21108	0	188	261	52
21108	0	363	317	55
21108	0	333	298	55
21108	0	342	318	55
21108	0	350	293	55
21108	0	182	310	57
21108	0	182	265	58
21108	0	192	306	58
21108	0	338	295	59
21108	683	344	289	58
21108	683	354	286	60
21108	0	197	256	60
21108	0	335	316	61
21108	0	372	262	62
21108	679	190	290	62
21108	0	198	258	62
21108	679	199	295	62
21108	679	199	290	62
21108	679	202	285	62
21108	0	206	287	62
21108	0	362	332	63
21108	0	356	299	71
21108	0	367	334	64
21108	679	188	287	65
21108	679	192	302	71
21108	0	199	253	64
21108	0	382	252	65
21108	0	337	315	68
21108	0	198	243	67
21108	0	371	308	69
21108	0	343	310	71
21108	0	377	314	70
21108	679	182	275	73
21108	679	200	282	72
21108	0	360	288	72
21108	0	365	285	73
21108	0	189	319	73
21108	679	206	280	75
21108	0	159	292	76
21108	0	373	283	76
21108	0	202	293	76
21108	0	344	299	77
21108	0	192	292	78
21108	0	177	289	78
21108	0	187	286	79
21108	0	338	304	80
21108	0	223	292	81
21108	0	360	288	83
21108	0	350	306	85
21108	0	365	323	83
21108	0	169	323	85
21108	684	376	303	85
21108	0	211	298	86
21108	0	368	324	84
21108	0	390	277	85
21108	0	354	319	87
21108	0	365	311	96
21108	0	369	313	98
21115	0	188	285	41
21115	0	322	301	40
21115	0	186	262	43
21115	0	158	298	44
21115	0	177	267	45
21115	0	321	316	50
21115	0	312	328	52
21115	0	318	305	53
21115	0	316	319	57
21115	0	311	347	58
21115	0	324	327	59
21115	0	341	277	61
21115	0	169	306	70
21115	0	320	329	59
21115	0	325	331	60
21115	0	163	282	63
21115	0	170	282	62
21115	0	325	334	72
21115	0	167	293	64
21115	0	351	275	66
21115	0	165	283	65
21115	0	339	320	69
21115	0	172	258	69
21115	0	306	317	68
21115	0	166	237	71
21115	0	170	330	77
21115	0	308	325	70
21115	0	169	317	72
21115	0	166	240	75
21115	0	187	319	73
21115	0	358	271	72
21115	0	313	324	76
21115	0	314	315	75
21115	0	337	311	76
21115	0	146	317	78
21115	0	312	354	78
21115	0	308	332	78
21115	0	352	340	80
21115	0	355	341	81
21115	0	164	321	82
21115	0	171	311	81
21115	0	181	311	83
21115	0	154	321	84
21115	0	363	344	85
21115	694	311	369	90
21115	0	139	351	89
21115	0	174	349	90
21115	0	329	361	89
21115	0	189	316	91
21115	0	173	354	92
21115	0	174	359	94
21115	0	325	357	101
21118	0	370	345	53
21118	0	324	284	53
21118	0	178	297	61
21118	0	207	285	63
21118	0	192	291	65
21118	0	194	310	66
21118	0	307	368	67
21118	0	188	298	69
21118	0	188	303	72
21118	0	195	302	73
21118	0	341	298	73
21118	0	186	306	72
21118	0	318	367	75
21118	0	310	373	75
21118	0	313	365	75
21118	0	338	311	76
21118	0	189	285	77
21118	0	323	369	77
21118	0	346	334	76
21118	0	351	332	76
21118	702	189	331	84
21118	0	364	235	81
21118	0	185	252	85
21118	0	187	266	87
21118	0	185	323	92
21118	0	195	323	94
21118	702	193	336	96
21118	701	182	282	97
21118	701	174	276	99
21118	0	186	323	104
21118	0	188	347	100
21118	0	188	313	99
21118	0	208	323	103
21118	0	193	347	103
21118	0	194	321	103
21118	0	163	321	103
21118	0	177	334	103
21118	0	192	274	102
21118	0	171	334	105
21118	0	330	350	104
21118	0	185	344	105
21118	0	214	321	105
21118	0	172	346	107
21118	0	334	352	106
21118	0	196	358	108
21118	0	179	381	119
21201	0	266	302	7
21201	0	266	306	4
21201	0	231	261	20
21201	0	231	258	29
21201	0	231	252	29
21201	0	234	298	51
21201	0	237	292	56
21201	0	338	301	75
21201	0	193	293	78
21201	0	338	303	80
21201	0	332	270	92
21201	0	342	264	93
21201	0	324	287	97
21201	0	330	317	121
21201	0	333	333	108
21201	0	323	289	108
21201	0	344	311	113
21201	0	314	319	115
21201	0	190	287	119
21201	0	200	276	119
21201	0	310	310	122
21201	0	185	278	127
21201	0	188	265	125
21201	0	170	295	129
21201	0	192	251	128
21201	0	180	291	132
21201	0	171	288	141
21201	0	326	313	142
21201	0	330	312	142
21201	0	316	317	145
21201	0	345	340	146
21201	711	164	324	158
21201	712	354	368	174
21208	0	145	324	22
21208	0	97	323	19
21208	718	322	298	38
21208	720	154	274	39
21208	720	157	280	38
21208	718	327	270	45
21208	0	326	274	44
21208	0	334	273	53
21208	0	340	309	58
21208	719	162	327	68
21208	718	321	316	73
21208	0	328	284	73
21208	720	153	302	74
21208	0	303	308	73
21208	0	332	273	77
21208	718	320	324	80
21208	720	151	300	84
21208	0	355	245	84
21208	718	325	307	85
21208	718	334	297	93
21208	0	324	322	96
21208	718	330	324	107
21208	0	330	285	100
21208	718	343	296	105
21208	0	331	284	103
21208	0	138	292	105
21208	0	150	299	105
21214	0	338	273	47
21214	0	188	260	50
21214	0	189	256	55
21214	0	310	283	66
21214	0	317	279	68
21214	0	316	284	68
21214	0	323	279	72
21214	0	331	282	80
21214	0	351	248	81
21214	0	330	294	86
21214	0	346	273	86
21214	0	332	284	92
21214	0	336	298	91
21214	0	168	256	101
21214	0	156	277	103
21214	0	171	270	104
21214	725	337	316	109
21214	724	162	296	116
21214	0	150	297	119
21217	0	323	336	14
21217	0	325	338	17
21217	0	306	372	19
21217	0	321	354	22
21217	0	328	338	22
21217	0	330	336	27
21217	0	332	332	35
21217	0	336	362	39
21217	0	154	271	46
21217	0	334	372	46
21217	0	348	357	48
21217	0	158	265	51
21217	0	343	344	49
21217	0	150	309	52
21217	0	159	313	52
21217	727	163	311	53
21217	0	159	240	54
21217	0	161	262	54
21217	0	174	298	56
21217	0	149	313	58
21217	0	160	275	56
21217	0	168	256	59
21217	0	156	305	63
21217	0	183	256	62
21217	0	175	305	65
21217	0	321	389	66
21217	0	363	343	66
21217	0	167	293	72
21217	0	170	327	66
21217	0	366	347	68
21217	0	374	352	71
21217	0	170	268	69
21217	0	317	396	69
21217	0	166	266	69
21217	0	156	260	71
21217	0	178	293	72
21217	0	158	258	73
21217	0	160	306	73
21217	0	158	309	76
21217	0	168	288	76
21217	0	155	315	76
21217	0	156	321	76
21217	0	157	331	76
21217	0	157	326	78
21217	0	184	311	88
21217	728	193	237	92
21217	0	365	387	97
21217	0	358	385	95
21217	0	190	244	97
21217	0	201	250	98
21217	0	192	239	98
21217	0	185	237	99
21217	0	358	383	101
21217	0	177	230	100
21217	0	181	294	100
21217	0	182	287	101
21217	0	182	310	100
21217	0	190	309	101
21217	0	183	299	103
21217	0	335	396	101
21217	0	353	373	102
21217	0	366	384	102
21217	0	417	357	102
21217	0	199	284	102
21217	0	165	229	102
21217	0	170	323	103
21217	0	175	314	105
21217	0	415	351	103
21217	0	366	365	105
21217	0	160	326	106
21217	0	178	295	106
21217	0	180	291	106
21217	0	182	312	107
21217	0	183	320	106
21217	0	176	292	108
21217	0	186	315	107
21217	0	371	388	111
21217	0	195	333	108
21217	0	150	274	108
21217	0	161	303	110
21217	0	179	322	110
21217	0	183	324	109
21217	0	162	281	111
21217	0	166	287	115
21217	0	178	296	110
21217	0	176	293	112
21217	0	177	290	112
21217	0	185	327	113
21217	0	355	378	113
21217	0	187	309	116
21217	0	200	296	114
21217	0	178	295	120
21217	0	195	301	115
21217	0	376	363	116
21217	0	169	302	116
21217	0	185	305	116
21217	0	184	319	118
21217	0	186	321	118
21217	0	189	298	118
21217	0	196	299	121
21217	0	171	301	119
21217	0	164	282	120
21217	0	164	289	119
21217	0	163	286	121
21217	0	187	300	120
21217	0	190	325	121
21217	0	184	319	122
21217	0	187	308	124
21217	0	189	316	120
21217	0	159	289	121
21217	0	189	320	124
21217	0	188	346	122
21217	0	169	282	125
21217	0	162	287	128
21217	0	186	323	125
21217	0	188	317	128
21217	0	157	306	128
21217	0	176	294	128
21217	0	171	289	128
21217	0	194	323	131
21217	0	221	299	131
21217	0	164	287	131
21217	0	149	347	141
21220	729	209	259	93
21220	0	345	310	104
21220	0	331	305	105
21220	0	343	292	111
21220	0	190	245	110
21220	0	338	309	115
21220	0	354	268	113
21220	729	192	244	124
21220	729	196	267	128
21220	729	201	257	123
21220	0	198	223	125
21220	0	209	215	135
21220	729	207	262	129
21220	729	196	245	134
21220	0	187	250	137
21220	0	319	308	142
21220	0	364	257	148
21220	0	331	307	140
21220	0	344	305	208
21220	0	374	248	150
21220	0	338	319	159
21220	729	185	275	173
21220	0	339	322	167
21220	0	209	219	171
21220	0	319	295	177
21220	729	171	235	187
21220	729	194	268	186
21220	729	196	207	191
21220	0	201	269	183
21220	0	329	296	184
21220	729	188	224	185
21220	729	183	221	191
21220	0	387	263	190
21220	0	375	269	191
21220	0	193	298	192
21220	729	182	255	201
21220	729	185	274	206
21220	0	402	257	202
21220	0	209	273	214
21220	0	193	229	211
21220	0	176	292	213
21220	0	215	232	214
21220	0	220	231	215
21220	0	218	269	217
21220	729	165	279	244
21220	729	170	248	217
21220	729	193	255	219
21220	0	222	266	219
21220	0	208	267	220
21220	0	322	311	220
21220	0	328	300	223
21220	0	217	268	222
21220	0	313	313	226
21220	729	167	250	231
21220	729	188	257	229
21220	729	194	267	228
21220	729	149	238	233
21220	0	184	278	231
21220	0	191	273	231
21220	0	213	266	231
21220	729	203	265	243
21220	0	371	310	244
21220	0	367	293	253
21220	0	188	266	247
21220	0	199	257	251
21220	0	158	250	252
21220	0	144	262	256
21220	0	150	245	256
21220	729	380	288	263
21220	0	140	260	264
21220	0	355	305	270
21220	0	340	300	269
21220	729	383	289	268
21220	0	344	295	268
21220	0	349	295	269
21220	0	384	290	272
21220	0	342	308	273
21220	0	177	281	279
21220	729	358	322	280
21220	0	161	287	291
21220	0	385	293	288
21220	0	390	291	290
21220	0	400	284	296
21220	0	367	322	305
21220	0	370	328	318
21220	0	373	330	327
21227	0	340	279	10
21227	0	203	303	14
21227	747	324	261	21
21227	744	202	340	18
21227	0	207	307	22
21227	745	207	324	24
21227	0	322	250	38
21227	748	324	241	40
21227	743	190	353	56
21227	743	202	357	44
21227	0	317	305	44
21227	747	332	294	46
21227	747	343	298	47
21227	0	206	340	51
21227	0	181	370	53
21227	0	339	269	56
21227	0	166	281	56
21227	743	198	371	57
21227	0	190	362	58
21227	0	165	289	60
21227	0	214	343	60
21227	747	338	302	59
21227	747	343	309	59
21227	747	339	319	67
21227	743	194	356	61
21227	743	196	370	62
21227	747	335	302	66
21227	0	346	324	66
21227	743	197	367	69
21227	0	199	371	74
21227	0	336	333	77
21227	0	339	333	80
21227	0	135	384	95
21227	0	164	382	94
21227	0	110	383	98
28004	0	208	337	155
28004	0	212	331	148
28004	0	223	348	151
28004	0	169	330	171
28004	0	217	357	165
28004	0	189	343	176
28004	0	169	348	233
28004	0	315	364	220
28004	0	338	348	225
28004	0	321	357	224
28004	0	345	353	230
28004	0	330	353	249
28004	0	329	370	245
28004	0	148	332	264
28007	0	339	278	82
28007	0	345	276	93
28007	0	182	351	96
28007	0	168	335	96
28007	0	168	334	100
28007	0	166	347	119
28007	0	155	336	133
28007	0	177	335	142
28007	0	163	327	139
28007	0	150	306	138
28007	0	162	345	141
28007	0	174	342	140
28007	0	162	341	143
28007	0	163	339	155
28007	780	182	349	158
28007	0	161	359	156
28007	0	147	350	161
28007	0	159	328	162
28007	0	144	348	166
28007	0	162	327	164
28007	0	345	201	164
28007	0	166	342	176
28007	0	159	321	166
28007	0	148	344	170
28007	0	157	299	170
